text,code
Advancing to the next character in case of an error while parsing regexp leads to an out of bounds access.,"     if (end < start) {
 	ERROR(""End of range is before start of range"");
     } else {
+        NEXTL(len);"
Fix some potential problems on reallocation failures.,"+	temp = (xmlNodePtr *) xmlRealloc(cur->nodeTab, cur->nodeMax * 2 *
 				      sizeof(xmlNodePtr));"
Heap use-after-free in xmlSAX2AttributeNs.,-		if (alloc != 0) xmlFree(attvalue);
The htmlParseTryOrFinish function in HTMLparser.c in libxml2 2.9.4 allows attackers to cause a denial of service (buffer over-read) or information disclosure.,         ctxt->input->end = ctxt->input->cur;
Fix nullptr deref with XPath logic ops.,"+            if (ctxt->value != NULL)
+                ctxt->value->boolval &= arg2->boolval;"
The pointers from the context input were not properly reset after that call which can do reallocations.,		size_t current = ctxt->input->cur - ctxt->input->base;
The count was incremented before the allocation and not fixed in case of failure * xpath.c: corrects a few instances where the available count of some structure is updated before we know the allocation actually succeeds,-        cur->nodeMax *= 2;
The attached document will cause an out of bounds heap read access in the function xmlParseXMLDecl.,            encoding = xmlParseEncName(ctxt);
Avoid extra processing of MarkupDecl when EOF.,"+    if (ctxt->instate == XML_PARSER_EOF)
+        return;"
"libxml2 before 2.7.8, as used in Google Chrome before 7.0.517.44, Apple Safari 5.0.2 and earlier, and other products, reads from invalid memory locations during processing of malformed XPath expressions, which allows context-dependent attackers to cause a denial of service (application crash) via a crafted XML document.",     if (cur == NULL) cur = ctxt->context->node;
"For https://bugzilla.gnome.org/show_bug.cgi?id=759020 * parser.c: (xmlParseStartTag2): Attribute strings are only valid if the base does not change, so add another check where the base may change.",+		if ((attvalue != NULL) && (alloc != 0)) {
Buffer overflow errors originating from xmlBufGetInputBase in 2.9.0.," 	xmlParserInputBufferPush(ctxt->input->buf, 1, ""\r"");"
The xmlParseMisc function in parser.c in libxml2 before 2.9.3 allows context-dependent attackers to cause a denial of service (out-of-bounds heap read) via unspecified vectors related to incorrect entities boundaries and start tags. ,-    if (ctxt->input->base != base) goto base_changed;
==25920==ERROR: AddressSanitizer: heap-buffer-overflow on address 0x631000010810 at pc 0x0000004a2f25 bp 0x7ffc81805ae0 sp 0x7ffc81805290.," 	    ret = xmlDictLookup(ctxt->dict, ctxt->input->cur, count);"
"A remote attacker could provide a specially-crafted XML file, which once opened in an application linked against libxml would cause that application to crash, or, potentially, execute arbitrary code with the privileges of the user running the application.",-        cur->nodeMax *= 2;
"Integer overflow in xpath.c in libxml2 2.6.x through 2.6.32 and 2.7.x through 2.7.8, and libxml 1.8.16 and earlier, allows context-dependent attackers to cause a denial of service (crash) and possibly execute arbitrary code via a crafted XML file that triggers a heap-based buffer overflow when adding a new namespace node, related to handling of XPath expressions.",-	    val1->nodeMax *= 2;
"The xmlStringLenDecodeEntities function in parser.c in libxml2 before 2.9.3 does not properly prevent entity expansion, which allows context-dependent attackers to cause a denial of service (CPU consumption) via crafted XML data, a different vulnerability than CVE-2014-3660.","+		if ((ctxt->lastError.code == XML_ERR_ENTITY_LOOP) ||
+		    (ctxt->lastError.code == XML_ERR_INTERNAL_ERROR))
+		    goto int_error;"
"A remote attacker could provide a specially-crafted XML file that, when processed would lead to excessive CPU consumption (denial of service).","+	if (replacement < XML_MAX_TEXT_LENGTH)
+	    return(0);"
"A denial of service flaw was found in the way libxml2, a library providing support to read, modify and write XML and HTML files, performed string substitutions when entity values for external entity references replacement (--noent option) was requested / enabled during the XML file parsing.",ent->checked = ctxt->nbentities - oldnbent;
Fix default template processing on namespace nodes.,"+    if (cur->type == XML_NAMESPACE_DECL)
+        return;"
The attached document will cause an out of bounds heap read access in the function xmlParseXMLDecl.,"            if (RAW != '""') {
                xmlFatalErr(ctxt, XML_ERR_STRING_NOT_CLOSED, NULL);
+               xmlFree((xmlChar *) encoding);
+               return(NULL);
            }"
The error handling of Conditional Section also need to be straightened as the structure of the document can't be guessed on a failure there and it's better to stop parsing as further errors are likely to be irrelevant.," 		if (temp == NULL) {
 		    xmlXPathErrMemory(NULL, ""merging nodeset\n"");
 		    return(NULL);
 		}"
if an attribute value is not UTF-8 be more careful when serializing it as we may do an out of bound access as a result.,-            } else if (*cur < 0xF8) {
heap-buffer-overflow in xmlStrncat <https://bugzilla.gnome.org/show_bug.cgi?id=763071>. ,     ret = (xmlChar *) xmlMalloc((size + len + 1) * sizeof(xmlChar));
The pointers from the context input were not properly reset after that call which can do reallocations.,		size_t current = ctxt->input->cur - ctxt->input->base;
Fix infinite loop in LZMA decompression.,while (strm->avail_out && ret != LZMA_STREAM_END);
The pointers from the context input were not properly reset after that call which can do reallocations.,"+		size_t base = xmlBufGetInputBase(in->buffer, ctxt->input);"
The count was incremented before the allocation and not fixed in case of failure.,"+	temp = (xmlNodePtr *) xmlRealloc(cur->nodeTab, cur->nodeMax * 2 *
 				      sizeof(xmlNodePtr));"
"A denial of service flaw was found in the way libxml2, a library providing support to read, modify and write XML and HTML files, performed string substitutions when entity values for entity references replacement (--noent option) was requested / enabled during the XML file parsing.","+        if (replacement < XML_PARSER_NON_LINEAR * consumed)
+	    return(0);"
Move from a block list to an allow list approach to avoid descending into other node types that can't contain elements.,"+                   ((cur->type == XML_DOCUMENT_NODE) ||
+                    (cur->type == XML_ELEMENT_NODE))) {"
"Hey, There appears to be an out-of-bounds read in libxml2 (2.9.2)."," 		xmlFatalErrMsg(ctxt, XML_ERR_ENTITY_BOUNDARY,"
"If entities expansion in the XML parser is asked for, it is possble to craft relatively small input document leading to excessive on-the-fly content generation.","+	if (replacement < XML_MAX_TEXT_LENGTH)
+	    return(0);"
A race condition in chown_one() of systemd allows an attacker to cause systemd to set arbitrary permissions on arbitrary files.,"-        if (name)
-                r = fchownat(fd, name, uid, gid, AT_SYMLINK_NOFOLLOW);"
"Existing use of E2BIG is replaced with ENOBUFS (entry too long), and E2BIG is reused for the new error condition (too many fields).","+                        else if (r == -E2BIG)
+                                log_warning_errno(r, ""Entry with more fields than the maximum of %u, aborting connection %p."",
+                                                  ENTRY_FIELD_COUNT_MAX, connection);"
So let's follow suit and only accept numbers in decimal notation.,"+        r = safe_atou32_full(s, 10, &uid);"
don't accept arbitrarily sized journal data fields.,"+                        if ((uint64_t) remaining < e - p + 1 + sizeof(uint64_t) + l + 1 ||
                             e[1+sizeof(uint64_t)+l] != '\n') {"
"Function unit_deserialize() in file unit.c does not properly handle lines longer than LINE_MAX and the content of a property longer than that is parsed as part of the serialized state, allowing an attacker to corrupt the state of the service (e.g. change the main-pid, control-pid, etc.)","+                if (r == 0) 
+                        break;"
journal-remote: set a limit on the number of fields in a message.,"+                        else if (r == -E2BIG)
+                                log_warning_errno(r, ""Entry with more fields than the maximum of %u, aborting connection %p."",
+                                                  ENTRY_FIELD_COUNT_MAX, connection);"
"Function unit_deserialize() in file unit.c does not properly handle lines longer than LINE_MAX and the content of a property longer than that is parsed as part of the serialized state, allowing an attacker to corrupt the state of the service (e.g. change the main-pid, control-pid, etc.)","+                r = read_line(f, LONG_LINE_MAX, &line);"
It was possible to reach the 128K limit of units by attempting to load a bunch of nonsense.,+        unit_add_to_gc_queue(u);
"In systemd 223 through 235, a remote DNS server can respond with a custom crafted DNS NSEC resource record to trigger an infinite loop in the dns_packet_read_type_window() function of the 'systemd-resolved' service and cause a DoS of the affected service. ","        if (p->question->n_keys != 1)
                return 0;"
"Existing use of E2BIG is replaced with ENOBUFS (entry too long), and E2BIG is reused for the new error condition (too many fields).","+                        else if (r == -E2BIG)
+                                log_warning_errno(r, ""Entry with more fields than the maximum of %u, aborting connection %p."",
+                                                  ENTRY_FIELD_COUNT_MAX, connection);"
journal: do not remove multiple spaces after identifier in syslog message.,"+        e += strspn(p + e, WHITESPACE);"
"Function unit_deserialize() in file unit.c does not properly handle lines longer than LINE_MAX and the content of a property longer than that is parsed as part of the serialized state, allowing an attacker to corrupt the state of the service (e.g.","+                r = read_line(f, LONG_LINE_MAX, &line);"
let's rework the recursive logic to use O_PATH.,"+        xsprintf(procfs_path, ""/proc/self/fd/%i"", fd);"
journal: do not remove multiple spaces after identifier in syslog message.,"+        if (p[e] != '\0' && strchr(WHITESPACE, p[e]))
+                e++;"
"When executing the udevadm trigger command, a memory leak may occur.","         r = sd_event_add_io(b->manager->event, &b->io_event_source, b->fd, EPOLLIN, button_dispatch, b);"
nss-mymachines: do not allow overlong machine names.,"+        if (e - p > HOST_NAME_MAX - 1) 
+                goto not_found;"
systemd-resolved through 233 allows remote attackers to cause a denial of service (daemon crash) via a crafted DNS response with an empty question section.,"        if (p->question->n_keys != 1)
                return 0;"
Units that failed to load were never cleaned up.,+        unit_add_to_gc_queue(u);
"In systemd through 233, certain sizes passed to dns_packet_new in systemd-resolved can cause it to allocate a buffer that's too small.","-        if (a < DNS_PACKET_HEADER_SIZE)
-                a = DNS_PACKET_HEADER_SIZE;"
It was possible to reach the 128K limit of units by attempting to load a bunch of nonsense.,         unit_add_to_dbus_queue(u);
resolved: fix loop on packets with pseudo dns types.,"+                for (; bitmask; bit++, bitmask >>= 1)"
"A malicious DNS server can exploit this via a response with a specially crafted TCP payload to trick systemd-resolved into allocating a buffer that's too small, and subsequently write arbitrary data beyond the end of it.","-        if (mtu <= UDP_PACKET_HEADER_SIZE)
-                a = DNS_PACKET_SIZE_START;"
"In systemd through 233, certain sizes passed to dns_packet_new in systemd-resolved can cause it to allocate a buffer that's too small.","-        if (mtu <= UDP_PACKET_HEADER_SIZE)
-                a = DNS_PACKET_SIZE_START;"
"This behaviour is definitely not expected by users, since tools generally only accept decimal numbers (e.g.","+        r = safe_atou32_full(s, 10, &uid);"
journald: don't accept arbitrarily sized journal data fields.,"+                        if (l > DATA_SIZE_MAX) {
+                                log_debug(""Received binary data block too large, ignoring."");
+                                break;
+                        }"
"Integer overflow in the valid_user_field function in journal/journald-native.c in systemd allows remote attackers to cause a denial of service (crash) and possibly execute arbitrary code via a large journal data field, which triggers a heap-based buffer overflow.",-#define ENTRY_SIZE_MAX (1024*1024*32)
"Existing use of E2BIG is replaced with ENOBUFS (entry too long), and E2BIG is reused for the new error condition (too many fields).","-                        if (r == -E2BIG)
-                                log_warning_errno(r, ""Entry is too above maximum of %u, aborting connection %p."","
nss-mymachines: do not allow overlong machine names.,"+        if (e - p > HOST_NAME_MAX - 1)
+                goto not_found;"
journal-remote: set a limit on the number of fields in a message.,"+                        if (r == -ENOBUFS)
+                                log_warning_errno(r, ""Entry is above the maximum of %u, aborting connection %p."",
                                                  DATA_SIZE_MAX, connection);"
"systemd 37-1 does not properly handle non-existent services, which causes a denial of service (failure of login procedure).",+        unit_add_to_gc_queue(u);
"In systemd through 233, certain sizes passed to dns_packet_new in systemd-resolved can cause it to allocate a buffer that's too small.","-        if (mtu <= UDP_PACKET_HEADER_SIZE)
-                a = DNS_PACKET_SIZE_START;"
garbage collect units with load error.,+        unit_add_to_gc_queue(u);
So it seems that it's not uncommon for dhcp6-client to get the length wrong.,"+        if (*buflen < offsetof(DHCP6Option, data) + len)"
A race condition in chown_one() of systemd allows an attacker to cause systemd to set arbitrary permissions on arbitrary files.,"-                if (!S_ISLNK(st->st_mode))
-                        r = fchmodat(fd, name, st->st_mode, 0);"
A stack-based buffer overflow vulnerability was found in getpwnam()/getgrnam() functions of NSS module nss-mymachines provided by systemd.,"        r = parse_uid(e + 1, &uid);"
basic/user-util: always use base 10 for user/group numbers.,         assert_cc(sizeof(uid_t) == sizeof(uint32_t));
bus_open leak sd_event_source when udevadm trigger.,+        b->io_event_source = sd_event_source_unref(b->io_event_source);
An out-of-bounds read when parsing a crafted syslog message that could lead to information disclosure.,         *buf = p + e;
journald: don't accept arbitrarily sized journal data fields.,+#define DATA_SIZE_MAX (1024*1024*64)
"In systemd through 233, certain sizes passed to dns_packet_new in systemd-resolved can cause it to allocate a buffer that's too small.","-        if (a < DNS_PACKET_HEADER_SIZE)
-                a = DNS_PACKET_HEADER_SIZE;"
"Existing use of E2BIG is replaced with ENOBUFS (entry too long), and E2BIG is reused for the new error condition (too many fields).","+                        if (r == -ENOBUFS)
+                                log_warning_errno(r, ""Entry is above the maximum of %u, aborting connection %p."",
                                                  DATA_SIZE_MAX, connection);"
"An integer overflow, leading to heap-based buffer overflow flaw was found in the way journald functionality of systemd, a system and service manager, processed native messages.","+                        if ((uint64_t) remaining < e - p + 1 + sizeof(uint64_t) + l + 1 ||
                             e[1+sizeof(uint64_t)+l] != '\n') {"
"In systemd through 233, certain sizes passed to dns_packet_new in systemd-resolved can cause it to allocate a buffer that's too small.","-        else
-                a = mtu - UDP_PACKET_HEADER_SIZE;"
So let's follow suit and only accept numbers in decimal notation.,         assert_cc(sizeof(uid_t) == sizeof(uint32_t));
"The allocation size was calculated in a complicated way, and for values close to the page size we would actually allocate less than requested.","-        if (a < DNS_PACKET_HEADER_SIZE)
-                a = DNS_PACKET_HEADER_SIZE;"
journal: do not remove multiple spaces after identifier in syslog message.,"-        e += strspn(p + e, WHITESPACE);"
An out-of-bounds read when parsing a crafted syslog message that could lead to information disclosure.,"-        e += strspn(p + e, WHITESPACE);"
This can be used to improperly influence systemd execution and possibly lead to root privilege escalation.,-                        return -errno;
It was possible to reach the 128K limit of units by attempting to load a bunch of nonsense.,+        unit_add_to_gc_queue(u);
"Function unit_deserialize() in file unit.c does not properly handle lines longer than LINE_MAX and the content of a property longer than that is parsed as part of the serialized state, allowing an attacker to corrupt the state of the service (e.g.","+                if (r < 0)
+                        return log_error_errno(r, ""Failed to read serialization line: %m"");"
This can lead to a denial of service attack or arbitrary code execution in some cases.,"-                        if (r == -E2BIG)
-                                log_warning_errno(r, ""Entry is too above maximum of %u, aborting connection %p."","
"An integer overflow, leading to heap-based buffer overflow flaw was found in the way journald functionality of systemd, a system and service manager, processed native messages.",-#define ENTRY_SIZE_MAX (1024*1024*32)
Stack-based buffer overflow in the getpwnam and getgrnam functions of the NSS module nss-mymachines in systemd.,"        r = parse_uid(e + 1, &uid);"
This can be used to improperly influence systemd execution and possibly lead to root privilege escalation.,"-               if (!fgets(line, sizeof(line), f)) {"
dhcp6 packet size calculation fixes.,"+        if (*buflen < offsetof(DHCP6Option, data) + len)"
"Function unit_deserialize() in file unit.c does not properly handle lines longer than LINE_MAX and the content of a property longer than that is parsed as part of the serialized state, allowing an attacker to corrupt the state of the service (e.g. change the main-pid, control-pid, etc.)","+                if (r < 0)
+                        return log_error_errno(r, ""Failed to read serialization line: %m"");"
"The allocation size was calculated in a complicated way, and for values close to the page size we would actually allocate less than requested.","-        else
-                a = mtu - UDP_PACKET_HEADER_SIZE;"
"This behaviour is definitely not expected by users, since tools generally only accept decimal numbers (e.g.",         assert_cc(sizeof(uid_t) == sizeof(uint32_t));
resolved: simplify alloc size calculation.,"+        a = MAX(mtu, DNS_PACKET_HEADER_SIZE);"
"The allocation size was calculated in a complicated way, and for values close to the page size we would actually allocate less than requested.","-        if (a < DNS_PACKET_HEADER_SIZE)
-                a = DNS_PACKET_HEADER_SIZE;"
"The allocation size was calculated in a complicated way, and for values close to the page size we would actually allocate less than requested.","-        else
-                a = mtu - UDP_PACKET_HEADER_SIZE;"
A buffer overflow vulnerability in the dhcp6 client of systemd allows a malicious dhcp6 server to overwrite heap memory in systemd-networkd.,        *buflen -= sizeof(DHCP6Option);
This can be used to improperly influence systemd execution and possibly lead to root privilege escalation.,"-                        if (feof(f))
-                                return 0;"
fix loop on packets with pseudo dns types.,"+        if (!p->question)
+                return 0;"
"Integer overflow in the valid_user_field function in journal/journald-native.c in systemd allows remote attackers to cause a denial of service (crash) and possibly execute arbitrary code via a large journal data field, which triggers a heap-based buffer overflow.","+                        if ((uint64_t) remaining < e - p + 1 + sizeof(uint64_t) + l + 1 ||
                             e[1+sizeof(uint64_t)+l] != '\n') {"
"A malicious DNS server can exploit this via a response with a specially crafted TCP payload to trick systemd-resolved into allocating a buffer that's too small, and subsequently write arbitrary data beyond the end of it.","-        else
-                a = mtu - UDP_PACKET_HEADER_SIZE;"
journald: don't accept arbitrarily sized journal data fields.,"+                        if ((uint64_t) remaining < e - p + 1 + sizeof(uint64_t) + l + 1 ||
                             e[1+sizeof(uint64_t)+l] != '\n') {"
basic/user-util: always use base 10 for user/group numbers.,"+        r = safe_atou32_full(s, 10, &uid);"
The OLSR parser in tcpdump before 4.9.2 has a buffer over-read in print-olsr.c:olsr_print().,-            u_int addr_size = 4;
which could cause an out-of-bounds read when decoding an invalid packet.,         optlen = EXTRACT_16BITS(tlv + 2);
CVE-2017-13013/ARP: Fix printing of ARP protocol addresses.,"+	else if (PROTO_LEN(ap) != 4)
+		ND_PRINT((ndo, ""<wrong len>""));"
CVE-2017-13025/IPv6 mobility: Add a bounds check before fetching data,+			ND_TCHECK_128BITS(&bp[i+2]);
"In babel_print_v2() the non-verbose branch for an Update TLV compared the TLV Length against 1 instead of 10 (probably a typo), put it right.",-                if(len < 1)
Fix some bounds checks.,+	ND_TCHECK(*k);
In aodv_extension() do a bounds check on the extension header before we look at it.,+	ND_TCHECK(*ep);
This fixes a buffer over-read discovered by Kamil Frankowicz.,"-	ND_TCHECK2(dp[0], 0);"
This fixes a buffer over-read discovered by Kamil Frankowicz.,-					ND_TCHECK(dp[0]);
This fixes a buffer over-read discovered by Yannick Formaggio.,-	if (len < sizeof(*prep)) {
Do bounds checking when comparing strings.,"+	if (!ND_TTEST2(*str2, tl1)) {
+		return 0;
+	}"
CVE-2017-13026/IS-IS: Clean up processing of subTLVs.,-        while (len >= ISIS_SUBTLV_SPB_BVID_MIN_LEN)
"(for 4.9.3) CVE-2018-16229/DCCP: Fix printing ""Timestamp"" and ""Timestamp Echo"" options","+			if (optlen == 6)
 				ND_PRINT((ndo, "" %u"", EXTRACT_32BITS(option + 2)));"
The BGP parser in tcpdump before 4.9.3 has a buffer over-read in print-bgp.c:bgp_capabilities_print() (BGP_CAPCODE_MP).,"                 ND_TCHECK2(opt[i+2], cap_len);"
"If it returns a negative number, it hasn't necessarily filled in buf, so just return immediately; this is similar to the IPv4 code path, wherein we just return a negative number, and print nothing, on an error.","+        if (plenbytes < 0)
+            return plenbytes;"
The ICMPv6 parser in tcpdump before 4.9.2 has a buffer over-read in print-icmp6.c:icmp6_print().," 			if (dp->icmp6_data16[1] & 0xc0)
 				ND_PRINT((ndo,"" ""));"
fix bounds checks for UNI.,"+                    if(subobj_len < 4 || subobj_len > total_subobj_len)
                         goto invalid;"
fix bounds checks for UNI,"+                    if (total_subobj_len < 4)
+                        goto invalid;"
"It can fail, so make sure it doesn't before comparing its result with the password.","+	if (strcmp(user_password, crypt_password) != 0)"
CVE-2017-13037/IP: Add bounds checks when printing time stamp options.,+	ND_TCHECK(cp[2]);
Properly check for buffer overflow in bittok2str_internal().,"+                    if (space_left <= 1)
+                        return (buf);"
"This fixes a buffer over-read discovered by Bhargava Shastry, SecT/TU Berlin.",         type = *(tptr);
Check before fetching the length from the included packet's IPv4 header.,+		ND_TCHECK_16BITS(&ip->ip_len);
"clean up some other bounds checks,","-            if (msg_tlen < 4)
-                goto trunc;"
CVE-2017-12896/ISAKMP: Do bounds checks in isakmp_rfc3948_print().,+	ND_TCHECK(bp[0]);
get_next_file() did not check the return value of strlen() and underflowed an array index if the line read by fgets() from the file started with \0.,+	len = strlen (ptr);
The Apple PKTAP parser in tcpdump before 4.9.2 has a buffer over-read in print-pktap.c:pktap_if_print().,"-			hdrlen += printer(ndo, h, p);"
The BEEP parser in tcpdump before 4.9.2 has a buffer over-read in print-beep.c:l_strnstart().,"-	else if (l_strnstart(""END"", 4, (const char *)bp, length))"
tcpdump.org tcpdump 4.9.2 is affected by: CWE-126: Buffer Over-read.,"         plenbytes = decode_prefix6(ndo, prefix, max_length, buf, sizeof(buf));"
In aodv_extension() do a bounds check on the extension header before we look at it., 	switch (ep->type) {
This fixes a buffer over-read,"                     ND_PRINT((ndo, ""\n\t\tRestart Flags: [%s], Restart Time %us"","
Add length checks.,"+	ND_TCHECK2(*p, CHDLC_HDRLEN);"
The NFS parser in tcpdump before 4.9.2 has a buffer over-read in print-nfs.c:nfs_printfh().,"-		strncpy(temp, sfsname, NFSX_V3FHMAX);"
"While we're at it, clean up some other bounds checks, so we check that we have a complete IPv4 message header if it's IPv4 and a complete IPv6 message header if it's IPv6.","+            ND_TCHECK2(*tptr, sizeof(struct olsr_msg4));"
"Check before fetching the ""access"" part of the NFSv3 ACCESS results.",+				ND_TCHECK(dp[4]);
"This fixes a buffer over-read discovered by Bhargava Shastry, SecT/TU Berlin.","-	if (!ND_TTEST2(*ar_tpa(ap), PROTO_LEN(ap))) {"
CVE-2017-12899/DECnet: Fix bounds checking.,+	    ND_TCHECK(rhp->rh_short.sh_flags);
Prevent a possible buffer overread in chdlc_print() and replace the custom check in chdlc_if_print() with a standard check in chdlc_print() so that the latter certainly does not over-read even when reached via juniper_chdlc_print()., 	proto = EXTRACT_16BITS(&p[2]);
do sanity checks on PHB header length before allocating memory.,"+	if (total_length < sizeof(*bhdrp) + sizeof(*shbp) + sizeof(struct block_trailer) ||
+            (total_length > BT_SHB_INSANE_MAX)) {"
Don't crash if crypt() fails., 		return -1;
"Include a test for the ""check before fetching the ""access"" part..."" fix, using the capture supplied by the reporter(s).",-				ND_TCHECK(dp[2]);
"In isis_print_is_reach_subtlv() one of the case blocks did not check that the sub-TLV ""V"" is actually present and could over-read the input buffer.","+            if (subl == 0)
+                break;"
The DNS parser in tcpdump before 4.9.2 could enter an infinite loop due to a bug in print-domain.c:ns_print().,-				if (chars_processed >= data_size) {
Add more bounds checks.,"+            ND_TCHECK2(p[0], 2);"
This fixes a buffer over-read,"             ND_PRINT((ndo, ""\n\t     Cable-Range: %u-%u, nexthop: "",
                    EXTRACT_16BITS(&tlv_ptr.eigrp_tlv_at_ext->cable_start),"
Add two bounds checks before fetching data, 	xmep->proc = EXTRACT_32BITS(&rp->rm_call.cb_proc);
This fixes a buffer over-read,"-	while (tp->e_nxt)
-		if (tp->e_addr0 == i &&
-		    tp->e_addr1 == j &&
-		    tp->e_addr2 == k &&
-		    memcmp((const char *)bs, (const char *)(tp->e_bs), nlen) == 0)"
This fixes a buffer over-read discovered by Brian 'geeknik' Carpenter.,"-	else if (l_strnstart(""NUL "", 4, (const char *)bp, length))"
The BGP parser in tcpdump before 4.9.2 has a buffer over-read in print-bgp.c:decode_multicast_vpn().,"-            ND_TCHECK2(pptr[0], BGP_VPN_RD_LEN);"
Calculate the reply payload length in a local variable.,+	replylen = 0;
"Use a pointer of the correct type in ND_TCHECK(), or use ND_TCHECK2() and provide the correct length.",+	ND_TCHECK(*idp);
The Babel parser in tcpdump before 4.9.3 has a buffer over-read in print-babel.c:babel_print_v2().,-                if(len < 1)
The VQP parser in tcpdump before 4.9.2 has a buffer over-read in print-vqp.c:vqp_print().,         vqp_obj_type = EXTRACT_32BITS(vqp_obj_tlv->obj_type);
The EIGRP parser in tcpdump before 4.9.2 has a buffer over-read in print-eigrp.c:eigrp_print().,"             ND_PRINT((ndo, ""\n\t    IOS version: %u.%u, EIGRP version %u.%u"",
                    tlv_ptr.eigrp_tlv_sw_version->ios_major,"
The NFS parser in tcpdump before 4.9.2 has a buffer over-read in print-nfs.c:interp_reply()., 	astat = (enum sunrpc_accept_stat) EXTRACT_32BITS(dp);
sf-pcapng.c in libpcap before 1.9.1 does not properly validate the PHB header length before allocating memory.,"+	if (total_length < sizeof(*bhdrp) + sizeof(*shbp) + sizeof(struct block_trailer) ||
+            (total_length > BT_SHB_INSANE_MAX)) {"
"This fixes a buffer over-read discovered by Bhargava Shastry, SecT/TU Berlin.","                 ND_PRINT((ndo, ""%s  Setup Priority: %u, Holding Priority: %u, Hop-limit: %u, Bandwidth: %.10g Mbps"",
                        ident,
                        (int)obj_ptr.rsvp_obj_frr->setup_prio,"
"The ISAKMP parser in tcpdump before 4.9.2 could enter an infinite loop due to bugs in print-isakmp.c, several functions.", 			while (cp < ep && cp < ep2) {
The RIPng parser in tcpdump before 4.9.2 has a buffer over-read in print-ripng.c:ripng_print().,-		trunc = ((i / sizeof(*ni)) * sizeof(*ni) != i);
Buffer Over-read.,"         plenbytes = decode_prefix6(ndo, prefix, max_length, buf, sizeof(buf));"
(for 4.9.3) CVE-2018-14882/ICMP6 RPL: Add a missing bounds check.,+                ND_TCHECK(opt->rpl_dio_len);
The ICMPv6 parser in tcpdump before 4.9.2 has a buffer over-read in print-icmp6.c:icmp6_nodeinfo_print()., 			if (cp[0] == ep - cp - 1) {
"This fixes a buffer over-read discovered by Bhargava Shastry, SecT/TU Berlin.", 	ptr = cp[2] - 1;
"The loop can be executed more than once (that's kinda the whole point of a loop), so the check has to be made each time through the loop, not just once before the loop is executed.","+		    ND_TCHECK2(tptr[0], 3);"
Clean up bounds checking.,-		if (j * sizeof(*ni) != length - 4)
CVE-2017-12996/PIMv2: Make sure PIM TLVs have the right length.,+				if (olen != 4) {
The EIGRP parser in tcpdump before 4.9.2 has a buffer over-read in print-eigrp.c:eigrp_print().,             bit_length = tlv_ptr.eigrp_tlv_ip_ext->plen;
Check that the entire ar_stat field is present in the capture.,+	ND_TCHECK(dp[0]);
Do bounds checking when comparing strings.,"+	else if (l_strnstart(ndo, ""RPY "", 4, (const char *)bp, length))
 		ND_PRINT((ndo, "" BEEP RPY""));"
"The ISO IS-IS parser in tcpdump before 4.9.2 has a buffer over-read in print-isoclns.c, several functions.",           len = len - ISIS_SUBTLV_SPB_BVID_MIN_LEN;
(for 4.9.3) CVE-2018-14465/RSVP: Add a missing bounds check in rsvp_obj_print().,+                ND_TCHECK_32BITS(obj_tptr);
The arguments to memcpy() were completely wrong.,"-			memcpy(tim.bitmap, p + (tim.length - 3),
-			    (tim.length - 3));"
CVE-2017-16808/AoE: Add a missing bounds check.,"+		ND_TCHECK_LEN(cp, MAC_ADDR_LEN);"
In rx_cache_insert() and rx_cache_find() properly read the serviceId field of the rx_header structure as a 16-bit integer. ,+		    rxent->serviceId == EXTRACT_16BITS(&rxh->serviceId) &&
This fixes a buffer over-read discovered by Kim Gwan Yeong., 		ni6 = (const struct icmp6_nodeinfo *)dp;
CVE-2017-13025/IPv6 mobility: Add a bounds check before fetching data.,+			ND_TCHECK_128BITS(&bp[i+2]);
"The Juniper protocols parser in tcpdump before 4.9.2 has a buffer over-read in print-juniper.c, several functions.",             l2info->proto = EXTRACT_16BITS(p);
This fixes a buffer over-read,"             ND_PRINT((ndo, ""\n\t     Cable-Range: %u-%u, nexthop: "",
                    EXTRACT_16BITS(&tlv_ptr.eigrp_tlv_at_int->cable_start),"
The RESP parser in tcpdump before 4.9.2 could enter an infinite loop due to a bug in print-resp.c:resp_get_length().,-            if (!saw_digit)
Do bounds checking when comparing strings.,"+	else if (l_strnstart(ndo, ""SEQ "", 4, (const char *)bp, length))
 		ND_PRINT((ndo, "" BEEP SEQ""));"
The PIMv2 parser in tcpdump before 4.9.2 has a buffer over-read in print-pim.c:pimv2_print().,"-					ND_PRINT((ndo, "" ?0x%04x?"", EXTRACT_16BITS(bp+2)));"
CVE-2017-13010/BEEP: Do bounds checking when comparing strings.,"+	else if (l_strnstart(ndo, ""ERR "", 4, (const char *)bp, length))
 		ND_PRINT((ndo, "" BEEP ERR""));"
Add length checks.,"+                if (length < 2)
+                    goto trunc;"
"In aoev1_reserve_print() check bounds, before trying to print an Ethernet address."," 		ND_PRINT(""\n\tEthernet Address %u: %s"", i, etheraddr_string(ndo, cp));"
Fix processing of TIM IE.,"-			memcpy(tim.bitmap, p + (tim.length - 3),
-			    (tim.length - 3));"
"When bgp_attr_print() tried to decode the variable-length nexthop value for the NSAP VPN case, it did not check that the declared length is good to interpret the value as a mapped IPv4 or IPv6 address.",-                                if (EXTRACT_32BITS(tptr+BGP_VPN_RD_LEN) ==  0x47000601)
Add an intermediate bounds check to make it safe.,+		if (caplen < hdrlen + 1) {
